valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.189,1921,0.952,['Phil Regan'],0.32,189373,0.249,0,5fqW6tFvvvWwh1DvIM8T0K,0.000424,1,0.12,-9.853,1,A Sweet Irish Sweetheart Of Mine,1,1921,0.0342,93.765
0.0379,1921,0.992,"['Sergei Rachmaninoff', 'Zubin Mehta', 'Vladimir Feltsman', 'Israel Philharmonic Orchestra']",0.241,167867,0.109,0,5jaZaDPkmw0zrju8ykIo1V,0.853,1,0.0771,-19.286,1,"Rhapsody on a Theme of Paganini, Op. 43: Var. XVIII, Andante cantabile",0,1921,0.0377,79.97399999999998
0.0388,1921,0.967,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.39,354064,0.13,0,5oBrfFrhnPn207qrhS0m0s,0.867,3,0.183,-15.466,1,Gati Mrak Ati,1,1921,0.0355,115.774
0.574,1921,0.988,['Fortugé'],0.624,180227,0.13,0,5onW5WGJnE76uwRQN8fo2V,0.0,7,0.32299999999999995,-15.988,1,Dans Sa Petite Mansarde,0,1921,0.17,78.28
0.458,1921,0.994,"['Wolfgang Amadeus Mozart', 'Arturo Toscanini']",0.38,220867,0.304,0,5qf7z7H2ehaBtJmUd4h4pV,0.6809999999999999,3,0.4,-18.47,1,"Symphony No. 39 in E-Flat Major, K. 543: IV. Finale. Allegro",0,1921,0.0451,147.681
0.0515,1921,0.973,"['Sergei Rachmaninoff', 'Michael Tilson Thomas', 'Barry Douglas', 'London Symphony Orchestra']",0.2,673733,0.0916,0,5tWNbOrkJON8fcBoIzPru7,0.875,5,0.0756,-22.312,0,III. Allegro scherzando,2,1921,0.0376,65.211
0.036000000000000004,1921,0.8959999999999999,"['Sergei Rachmaninoff', 'Yuri Temirkanov', 'St. Petersburg Philharmonic Orchestra']",0.16,805400,0.0521,0,5w0UyOkp8IjkKMwNlaNLol,0.846,9,0.114,-23.652,1,III. Adagio,2,1921,0.0398,86.736
0.0542,1921,0.951,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.255,454060,0.192,0,6QDEivvdUMxH42QVxfSsSK,0.0381,3,0.245,-15.753,1,Gati Lumaksana,2,1921,0.0379,98.729
0.191,1921,0.0169,['THE GUY'],0.713,224287,0.42,1,6T9dM3UsHEkXv5Q6diEm3r,0.488,7,0.107,-11.957,0,Return/Gone,0,1921-09-11,0.0322,119.973
0.6829999999999999,1921,0.589,['Mehmet Kemiksiz'],0.625,199393,0.5870000000000001,0,6YBqmlodT9LcejuGTaIWZC,0.0,6,0.404,-7.0520000000000005,0,Beyaz Entarisiyle Kar Gibi Kız,0,1921,0.0353,136.951
0.64,1921,0.16699999999999998,['Mehmet Kemiksiz'],0.623,244898,0.655,0,6lwygJ9iQV6NNOQh1Gn3Gb,0.00418,1,0.0891,-7.54,0,Baksana Kim Boynu Bükük Ağlayan,0,1921,0.0425,126.859
0.378,1921,0.995,['Neyzen İhsan Bey'],0.398,211851,0.162,0,6ncKDX6CBB2CBtZWGeEEDK,0.799,2,0.375,-18.142,0,Sabah Taksim,0,1921-02-20,0.241,71.59899999999998
0.0308,1921,0.987,"['Sergei Rachmaninoff', 'Emanuel Ax', 'Yefim Bronfman']",0.292,385667,0.0769,0,6o36ekDgoZZJFPiKw6Ufef,0.873,2,0.067,-24.999,1,"Suite No. 1, Op. 5 ""Fantaisie-tableaux"": II. La nuit? L'amour",3,1921,0.0393,69.601
0.0737,1921,0.693,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.29,380056,0.28300000000000003,0,6oXKID9RCMj3y2Dee57FNP,0.46,9,0.142,-12.114,1,Gati Sangaskara,1,1921,0.0349,129.828
0.759,1921,0.995,['Georgius'],0.561,154000,0.3670000000000001,0,6rQflsrQLKpV3RY78jOWhp,0.0,9,0.34,-15.549,1,Pour Se Faire Remarquer,0,1921,0.354,75.554
0.667,1921,0.995,['Ignacio Corsini'],0.32299999999999995,162333,0.111,0,6z1LtPEtDYQX6S2V0bMKga,0.7809999999999999,5,0.102,-24.571,0,Mis Ilusiones Perdidas - Remasterizado,0,1921-03-20,0.0418,99.349
0.792,1921,0.95,['Morton Downey'],0.6679999999999999,165907,0.2,0,72tqohY1oMA5n1vdHvWNZ5,0.0,8,0.153,-14.985,1,Molly Brannigan,1,1921,0.157,140.791
0.306,1921,0.995,"['Felix Mendelssohn', 'Arturo Toscanini']",0.456,252467,0.0923,0,7AIjpopQN5ojA2KXCqCKP3,0.0526,0,0.275,-18.975,1,"A Midsummer Night's Dream, Op. 61: Wedding March",0,1921,0.0374,76.428
0.061,1921,0.977,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.277,464065,0.14300000000000002,0,7D97NlUR1DwwNRSbZD0ei0,0.885,9,0.159,-13.089,1,Gati Mardawa,1,1921,0.0302,99.407
0.551,1921,0.9,['Emma Liebel'],0.371,162467,0.454,0,7FOdz0ddtjeG7WREJQOVa1,0.0,6,0.332,-15.691,1,La Femme A La Rose,0,1921,0.0781,110.567
0.0515,1921,0.971,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.264,448052,0.22,0,7GH0i9aPD7ZGNxoIVS4Fhf,0.922,8,0.0894,-13.305,1,Gati Raja,2,1921,0.0328,111.811
0.5329999999999999,1921,0.995,['Ignacio Corsini'],0.374,144827,0.122,0,7LZfPBcXlGnMlhXuTgpH5Z,0.8809999999999999,7,0.101,-25.462,0,La Muerte de Milonguita - Remasterizado,0,1921-03-20,0.0981,69.889
0.0494,1921,0.916,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.261,496065,0.16399999999999998,0,7agPeo1jNiA5OEXGFDzl7I,0.0574,9,0.104,-11.019,1,Gati Wiwaha,1,1921,0.0331,105.664
0.3,1921,0.772,"[""Scarlet D'Carpio""]",0.56,249370,0.313,0,7b4eHImKQ51DYaQvNTdtEp,4.52e-06,6,0.115,-8.346,0,Himno Nacional del Perú,0,1921-09-23,0.0376,107.501
0.0348,1921,0.8490000000000001,"['Sergei Rachmaninoff', 'Yuri Temirkanov', 'St. Petersburg Philharmonic Orchestra']",0.0663,537733,0.0257,0,7j8gfyLLffcs9pL4ig7aCf,0.956,6,0.0709,-31.134,0,"No. 14, Vocalise",0,1921,0.0472,74.282
0.6579999999999999,1921,0.993,"['Georges Bizet', 'Arturo Toscanini']",0.528,181293,0.355,0,7sp9mMFEXppoWclAC6v3wJ,0.0362,2,0.275,-16.665,1,IV. Farandole,0,1921,0.0676,95.69
0.6890000000000001,1921,0.995,['Maurice Chevalier'],0.408,138600,0.242,0,7vlnvBX2t1eYdgVNkoremm,1.31e-05,8,0.546,-16.625999999999998,1,Quand Il Y A Une Femme Dans Un Coin,0,1921,0.0722,79.072
0.534,1921,0.995,['Ignacio Corsini'],0.5870000000000001,184200,0.158,0,7wTMgZPCxgSurQmcETTvR4,0.224,10,0.69,-22.643,1,La Brisa - Remasterizado,0,1921-03-20,0.208,130.317
0.659,1921,0.996,['Ignacio Corsini'],0.514,139507,0.127,0,7xeH7l1BpezoHDCerjLBIe,0.958,0,0.109,-26.264,1,La Payasa - Remasterizado,0,1921-03-20,0.0688,69.873
0.512,1921,0.984,"['Georges Bizet', 'Arturo Toscanini']",0.441,139533,0.2,0,7zph0VMbYl7KoqReyowKiv,0.598,10,0.17800000000000002,-19.763,1,Aragonaise (Act IV Entr'acte),0,1921,0.0392,124.762
0.127,1922,0.674,['Uli'],0.645,126903,0.445,0,35iwgR4jXetI318WEWsa1Q,0.7440000000000001,0,0.151,-13.338,1,Carve,6,1922-02-22,0.451,104.851
0.457,1922,0.994,['Ignacio Corsini'],0.434,181640,0.177,0,07A5yehtSnoedViJAZkNnc,0.0218,1,0.212,-21.18,1,Vivo para Quererte - Remasterizado,0,1922-03-21,0.0512,130.418
0.397,1922,0.995,['Ignacio Corsini'],0.321,176907,0.0946,0,08FmqUhxtyLTn6pAh6bk45,0.918,7,0.104,-27.961,1,El Prisionero - Remasterizado,0,1922-03-21,0.0504,169.98
0.727,1922,0.965,['Francis Marty'],0.51,134467,0.355,0,0Dd9ImXtAtGwsmsAD69KZT,0.0,4,0.155,-12.833,1,La Butte Rouge,0,1922,0.124,85.75399999999998
0.654,1922,0.993,['Mistinguett'],0.563,161427,0.184,0,0IA0Hju8CAgYfV1hwhidBH,1.55e-05,4,0.325,-13.757,1,La Java,0,1922,0.0512,133.088
0.544,1922,0.62,['Greg Fieler'],0.488,310073,0.475,0,0IgI1UCz84pYeVetnl1lGP,0.00645,0,0.107,-16.222,0,Old Fashioned Girl,0,1922,0.0399,139.952
0.612,1922,0.996,['Ignacio Corsini'],0.5479999999999999,181173,0.0391,0,0JV4iqw2lSKJaHBQZ0e5zK,0.933,6,0.14800000000000002,-23.228,1,Martín Fierro - Remasterizado,0,1922-03-29,0.153,75.595
0.402,1922,0.521,['Uli'],0.298,157333,0.46,0,0PH9AACae1f957JAavhOl2,0.856,1,0.436,-18.645,1,Lazy Boi,0,1922-02-22,0.453,87.921
0.897,1922,0.995,['Lucien Boyer'],0.703,186800,0.28,0,0QiT0Oo5QdLXdFw6RDOj7h,6.840000000000001e-05,0,0.163,-15.39,1,Tu Verras Montmartre,0,1922,0.174,127.531
0.84,1922,0.967,['Félix Mayol'],0.7090000000000001,172027,0.289,0,0TWsNj5iSvbMTtbEDP7A4V,0.0,2,0.119,-14.978,1,Elle Prend L'boulevard Magenta,0,1922,0.18,107.515
0.414,1922,0.996,['Victor Boucher'],0.35200000000000004,188000,0.334,0,0kCB1bDVBC8gWCFcnJyIZc,0.00746,5,0.36,-13.038,1,Ca C'est Une Chose,0,1922,0.0594,76.403
0.753,1922,0.985,['Ignacio Corsini'],0.37,153533,0.3720000000000001,0,0l3BQsVJ7F76wlN5QhJzaP,0.000681,2,0.929,-17.137999999999998,1,El Vendaval - Remasterizado,0,1922-03-21,0.0865,159.66899999999995
0.215,1922,0.996,['Jeanne Saint Bonnet'],0.335,180933,0.304,0,0pXUGQcBxfoQXg2e7G9Wwk,0.0832,7,0.102,-14.062,1,Ta Bouche,0,1922,0.0506,76.57600000000002
0.219,1922,0.994,['Ignacio Corsini'],0.339,181440,0.0958,0,0xJCJ9XSNcdTIz0QKmhtEn,0.969,8,0.123,-26.94400000000001,1,La Maleva - Remasterizado,0,1922-03-29,0.053,86.279
0.546,1922,0.972,['Adolphe Bérard'],0.5820000000000001,168000,0.152,0,10u9ZWsOnhEyqFJCC2rQVy,0.0,10,0.31,-13.742,1,J'ai Vendu Mon Âme,0,1922,0.0914,95.779
0.4,1922,0.994,['Louis Lynel'],0.42,180800,0.28800000000000003,0,112adU33vo4C1eRZct2hWy,0.000216,7,0.196,-14.005,1,Nuits De Chine,4,1922,0.0701,139.575
0.383,1922,0.994,['Ignacio Corsini'],0.373,150160,0.17600000000000002,0,15BEv0mKGqHHxyDAcLJ7ei,0.866,4,0.157,-22.045,0,En la Huella del Querer - Remasterizado,0,1922-03-29,0.0703,106.595
0.7659999999999999,1922,0.993,['Perchicot'],0.5920000000000001,180400,0.408,0,1CZkVPFUK7wO1sMOlBHxJr,1.54e-06,10,0.413,-11.585,0,C'est La Mode Et Voila Tout,0,1922,0.271,81.126
0.568,1922,0.992,['Perchicot'],0.55,177400,0.31,0,1FnTOwM5cW5N9wzCWziLKC,0.0,10,0.204,-15.423,0,La Ronde De Nuit,0,1922,0.168,125.829
0.33,1922,0.996,['Ignacio Corsini'],0.482,145627,0.0283,0,1HJRj2XztAhgO7dLBw6b7s,0.77,0,0.0989,-23.414,0,El Patotero Sentimental - Remasterizado,0,1922-03-29,0.0732,77.642
0.414,1922,0.974,['Ignacio Corsini'],0.273,168107,0.318,0,1KLKkACG16o5crQPiaF1Tz,0.163,6,0.778,-18.597,1,Tus Suspiros - Remasterizado,0,1922-03-29,0.0694,74.542
0.623,1922,0.993,['Ignacio Corsini'],0.373,194200,0.244,0,1KgBLlvPR6BxDyBNDtCUP0,0.0478,8,0.214,-22.711,1,Ojos Funestos - Remasterizado,0,1922-03-21,0.0538,115.51
0.407,1922,0.996,['Ignacio Corsini'],0.462,171013,0.119,0,1PGLk4jyXA8oWTBtMyYlwX,0.88,4,0.0773,-20.938,0,El Huerfano - Remasterizado,0,1922-03-21,0.0793,122.895
0.508,1922,0.995,['Maurice Chevalier'],0.532,204773,0.375,0,1QDTYyfndMN9SDtRKDv9XO,1.22e-06,7,0.276,-13.321,1,Pas Pour Moi,0,1922,0.298,80.37899999999998
0.28600000000000003,1922,0.992,['Ignacio Corsini'],0.458,141440,0.17800000000000002,0,1VuFIir7DL0mc6bppGMa3r,0.8170000000000001,8,0.413,-18.754,1,La Canción del Cabaret - Remasterizado,0,1922-03-29,0.0614,69.128
0.575,1922,0.994,['Dréan'],0.52,164600,0.262,0,1ZYRk4U7EuJwdRZNHpEBIz,0.000852,11,0.227,-12.619000000000002,0,Éléonore,0,1922,0.132,69.125
0.431,1922,0.989,['Mistinguett'],0.4270000000000001,223440,0.18,0,1b8HZQCqcqwbzlA1jRTp6E,0.0,10,0.128,-15.375,1,En Douce,0,1922,0.067,78.459
0.6709999999999999,1922,0.996,['Victor Boucher'],0.457,145400,0.193,0,1lia44teZBfbv0PnPkc5dK,0.348,4,0.0809,-16.816,1,Machinalement,0,1922,0.0655,177.097
0.792,1922,0.626,['Jim Chapman'],0.491,111256,0.439,0,1v0HtSUeQOu3ba28pvYE5y,0.0,4,0.321,-11.356,0,Chicago (That Toddlin' Town),0,1922,0.105,180.653
0.409,1922,0.995,['Ignacio Corsini'],0.236,169853,0.124,0,213QIyv1KZIeGg7oXAMbah,0.981,1,0.149,-22.971,1,Mi Guitarra - Remasterizado,0,1922-03-29,0.0515,71.524
0.4370000000000001,1922,0.995,['Ignacio Corsini'],0.43,138587,0.168,0,21yni4TcBS35MlxLjzV51t,0.928,7,0.246,-19.558,1,Practicante - Remasterizado,0,1922-03-29,0.0622,58.863
0.648,1922,0.995,['Ignacio Corsini'],0.545,180253,0.268,0,2B9d7LBGJvQEKiLEAexCOP,0.92,1,0.112,-23.029,1,Toda Alma - Remasterizado,0,1922-03-21,0.191,126.614
0.701,1922,0.991,['Adolphe Bérard'],0.467,156960,0.328,0,2BVWvGSdgUZtC2La5P3Jtv,1.57e-05,7,0.0705,-13.227,1,L'amour Au Clair De Lune,0,1922,0.0354,87.132
0.636,1922,0.996,['Ignacio Corsini'],0.484,155093,0.0558,0,2Be2FRskn33cqPyeSdTqFd,0.278,8,0.202,-25.33,0,No Me Olvides - Remasterizado,0,1922-03-21,0.0575,99.555
0.7490000000000001,1922,0.981,['Ignacio Corsini'],0.218,151040,0.394,0,2MHbLEapczIltPOYYEzQtE,0.301,10,0.505,-19.492,0,Como una Flor - Remasterizado,0,1922-03-21,0.0388,82.287
0.396,1922,0.926,['Uli'],0.634,87040,0.00399,0,2SiNuAZ6jIU9xhClRKXcST,0.919,5,0.105,-29.97300000000001,0,Sketch,0,1922-02-22,0.0377,79.895
0.659,1922,0.99,['Ignacio Corsini'],0.5429999999999999,130987,0.424,0,2UU5t5j325ofKGcg7oUQNh,0.0379,5,0.861,-18.425,1,Sin Amor - Remasterizado,0,1922-03-21,0.269,68.567
0.344,1922,0.994,['Ignacio Corsini'],0.36,153133,0.0954,0,2cK20o1IdLmUIC4NoPWzOt,0.726,0,0.107,-24.17,0,Flor Marchita - Remasterizado,0,1922-03-29,0.064,76.3
0.5429999999999999,1922,0.995,['Ignacio Corsini'],0.431,183720,0.2,0,3ROtnqCtqrMbaDkivZyV5n,0.821,5,0.139,-23.557,0,Entrerriana - Remasterizado,0,1922-03-21,0.0322,108.65
0.407,1922,0.996,['Ignacio Corsini'],0.564,159800,0.053,0,3XxlglpLYkpZIfU1c1C5e4,0.927,6,0.117,-25.041,0,Pobre Cotorro - Remasterizado,0,1922-03-21,0.127,140.216
0.56,1922,0.992,['Adolphe Bérard'],0.4970000000000001,176000,0.218,0,3aynsWyvRwa1r5ekqaWxD3,0.0,4,0.311,-13.547,1,Mirage,0,1922,0.0345,88.412
0.8959999999999999,1922,0.996,['Ignacio Corsini'],0.527,177773,0.142,0,3c8AbdpLH4SSbTHsN71XDN,0.907,8,0.113,-20.701,0,Un Placer - Remasterizado,0,1922-03-21,0.0612,126.702
0.601,1922,0.979,['Georgius'],0.564,187040,0.433,0,3d8zXYhG3sFx4uL9vv8IRu,3.74e-06,2,0.226,-14.619000000000002,0,Le Tango Neurasthénique,0,1922,0.35600000000000004,72.003
0.552,1922,0.996,['Ignacio Corsini'],0.53,183027,0.147,0,450NWyAOOQ4cOPrp7ZRp13,0.894,9,0.114,-22.26,1,Pobre Madrecita - Remasterizado,0,1922-03-29,0.0663,69.45100000000001
0.83,1922,0.993,['Ignacio Corsini'],0.388,160267,0.202,0,45QQGQZMPaVxlg0edajDgk,0.917,8,0.111,-26.173,1,Primera Ilusión - Remasterizado,0,1922-03-21,0.0517,181.105
0.969,1922,0.987,['Félix Mayol'],0.716,151573,0.301,0,4CjnVzvSu86vqI5gY8SjPx,0.0,5,0.277,-14.07,1,Elle Vendait Des P'tits Gateaux,0,1922,0.105,129.153
0.708,1922,0.996,['Ignacio Corsini'],0.541,161080,0.161,0,4RR5RKLA2vTQxkWrMIeHem,0.907,3,0.129,-21.25,1,Cap Polonio - Remasterizado,0,1922-03-21,0.094,143.105
0.62,1922,0.995,['Fortugé'],0.5539999999999999,183840,0.204,0,4iy1fsAHBgR2STJjPDhjY2,1.24e-06,7,0.153,-14.764,1,Mes Parents Sont Venus Me Chercher,0,1922,0.0598,97.337
0.562,1922,0.994,['Ignacio Corsini'],0.442,174453,0.177,0,4sAPfFxCxKIF571z6JwL4r,0.0008960000000000002,9,0.491,-19.632,1,De Mil Amores - Remasterizado,0,1922-03-29,0.0571,128.395
0.413,1922,0.996,['Ignacio Corsini'],0.45,190653,0.0522,0,4vRhdBugLI9JQGsx3UfrAt,0.929,1,0.158,-29.357,0,Cachonguita - Remasterizado,0,1922-03-21,0.0583,72.40100000000002
0.105,1922,0.199,['Uli'],0.657,40000,0.325,0,4vV7uBcF2AnjNTOejBS5oL,0.856,10,0.0931,-14.319,0,L'enfer,0,1922-02-22,0.254,81.944
0.6829999999999999,1922,0.996,['Ignacio Corsini'],0.493,155653,0.0763,0,4xDAzKsPZg7kMOhsnXHOO7,0.909,4,0.16899999999999998,-25.843000000000004,1,Metejón - Remasterizado,0,1922-03-29,0.0612,75.313
0.42,1922,0.996,['Ignacio Corsini'],0.53,164653,0.0468,0,56GdrUlLtRUtcF4afPH40o,0.937,3,0.0982,-24.856,0,Remembranza - Remasterizado,0,1922-03-29,0.0853,129.602
0.138,1922,0.14400000000000002,['Uli'],0.644,104400,0.684,0,598LlBn6jpEpVbLjmZPsYV,0.802,7,0.0847,-8.247,1,Graphite,0,1922-02-22,0.199,100.031
0.8079999999999999,1922,0.984,['Georgius'],0.625,192933,0.35,0,5P35CyOEQiMqf8Hd6Pty5p,0.0,10,0.0988,-15.916,1,Méfiez Vous D'anatole,0,1922,0.312,81.567
0.564,1922,0.995,['Ignacio Corsini'],0.43,151027,0.155,0,5PJCXNLtJSB3XerASHg7eA,0.952,1,0.202,-26.685,0,Ensueño de Oro - Remasterizado,0,1922-03-29,0.116,96.58
0.515,1922,0.996,['Ignacio Corsini'],0.366,159800,0.0749,0,5cUFFY2Atw4QeFitueQCt2,0.924,7,0.117,-26.34,1,El Huerfano - Remasterizado,0,1922-03-29,0.0806,90.969
0.481,1922,0.995,['Mistinguett'],0.511,208267,0.206,0,5d5gQxHwYovxR5pqETOIAa,0.0,0,0.418,-15.514,1,J'en Ai Marre,0,1922,0.0592,70.443
0.34700000000000003,1922,0.995,['Ignacio Corsini'],0.496,139760,0.158,0,5kAxzo7Dog9Buovp3xXVO7,0.638,8,0.206,-18.494,1,Nostalgia - Remasterizado,0,1922-03-29,0.0423,79.87100000000002
0.528,1922,0.98,['Ignacio Corsini'],0.422,179813,0.561,0,5wfVO3v2ZiWmQvJuRgJANe,3.41e-06,5,0.966,-18.573,0,Monigote - Remasterizado,0,1922-03-21,0.461,121.542
0.5870000000000001,1922,0.996,['Ignacio Corsini'],0.493,158587,0.0997,0,5wg1nnx7c2kri8kx5xlCFH,0.481,5,0.192,-23.446,1,El Beso de la Muerte - Remasterizado,0,1922-03-21,0.0607,127.023
0.67,1922,0.996,['Jeanne Saint Bonnet'],0.6559999999999999,120760,0.28300000000000003,0,63IcPgVIW0PWeJTaIY7GCu,0.0059700000000000005,4,0.155,-14.113,1,Le Petit Amant,0,1922,0.191,126.085
0.312,1922,0.985,['Ignacio Corsini'],0.313,186200,0.102,0,69mWzKmxFFwIAJS8nzcCgO,0.97,10,0.102,-30.026,0,Recuerdo Criollo - Remasterizado,0,1922-03-29,0.0436,67.575
0.509,1922,0.98,['Ignacio Corsini'],0.425,178373,0.308,0,6E4t6Sor5rWOLQDCAdI0vN,0.0,1,0.631,-21.085,0,Despedida - Remasterizado,0,1922-03-29,0.0534,64.738
0.412,1922,0.474,['Uli'],0.6509999999999999,172803,0.574,0,6MD9XSLD4VmVI5SFRPm6By,0.713,10,0.0597,-11.999,0,Car Loans,0,1922-02-22,0.104,99.878
0.255,1922,0.992,['Ignacio Corsini'],0.32299999999999995,164320,0.106,0,6eew1OP57TeUDUMcjYE6A0,0.918,8,0.182,-25.138,1,La Muchacha - Remasterizado,0,1922-03-29,0.0483,71.432
0.635,1922,0.995,['Ignacio Corsini'],0.476,155253,0.131,0,6qXSeW8iUiHpbgRiqQO3aJ,0.929,2,0.102,-29.575,0,Pobre Gaucho - Remasterizado,0,1922-03-29,0.0523,69.40899999999999
0.5589999999999999,1922,0.993,['Ignacio Corsini'],0.35700000000000004,172800,0.244,0,6tl1bsB5SXbsLjOndGiM7Q,0.0455,1,0.274,-21.2,1,El Poder de Tus Ojos - Remasterizado,0,1922-03-21,0.0478,72.51
0.706,1922,0.995,['Ignacio Corsini'],0.564,158573,0.17800000000000002,0,7mFmbNkbJjrvDMukkza3OF,0.921,9,0.112,-26.435,1,Pobre China - Remasterizado,0,1922-03-21,0.0432,60.422
0.5579999999999999,1922,0.994,['Fortugé'],0.537,165200,0.153,0,7p94hrYktZStgIu6TCj3cZ,0.0,8,0.419,-15.217,1,Antoine,0,1922,0.0898,129.134
0.634,1922,0.995,['Georgius'],0.528,187733,0.343,0,7yWdEDmuqweoRkhZeftRtR,0.0,0,0.385,-14.963,0,Sur La Pointe Des Pieds,0,1922,0.315,83.2
0.901,1923,0.984,"['Louis Armstrong', 'Earl Hines']",0.831,161933,0.262,0,3eMrYc092k7SIJfWJ7oasR,0.912,8,0.204,-12.386,1,Weather Bird,42,1923,0.0942,104.606
0.211,1923,0.996,['Bessie Smith'],0.614,177133,0.0423,0,2wAfHM7Whz67VFbdanhZlk,0.00293,4,0.183,-12.033,1,Nobody Knows You When You're Down and Out,42,1923,0.0535,89.822
0.13699999999999998,1923,0.996,['Bessie Smith'],0.537,206600,0.0443,0,2AZgaYZSwUosJD71J2N2Zo,0.000265,3,0.152,-16.474,0,'Tain't Nobody's Bizness If I Do,29,1923,0.0343,80.468
0.503,1923,0.976,['Louis Armstrong'],0.665,192600,0.254,0,7lRFR5GJCxK87ZbVMtQSeS,0.00217,8,0.644,-9.879,1,Ain't Misbehavin',32,1923,0.108,125.734
0.601,1923,0.986,['Bessie Smith'],0.7709999999999999,201480,0.0905,0,0V1iYWPXCBTaB6dhbiprGF,0.00014099999999999998,3,0.152,-7.7879999999999985,1,Send Me to the 'Lectric Chair,26,1923,0.0613,87.571
0.402,1923,0.992,['Bessie Smith'],0.693,167640,0.027000000000000003,0,6qRvnXftofjYJm1Mg98UWL,0.0,0,0.134,-13.505999999999998,0,Need a Little Sugar in My Bowl,26,1923,0.0562,75.749
0.411,1923,0.995,['Bessie Smith'],0.525,187960,0.232,0,6sOKopKyVWwEJKh8zztYp5,0.0181,8,0.461,-7.649,1,Young Woman's Blues,24,1923,0.0335,76.14
0.5529999999999999,1923,0.995,['Bessie Smith'],0.7090000000000001,181173,0.062,0,6XTvSCqGLLH0vzQQRn55hz,0.0034100000000000003,5,0.12,-12.207,1,"Empty Bed Blues, Pt. 1",27,1923,0.048,85.854
0.294,1923,0.994,"['Bessie Smith', 'Louis Armstrong']",0.408,190107,0.145,0,4ejUoPIMggFTVrAyvodqJQ,4.73e-05,10,0.138,-10.99,1,St. Louis Blues (with Louis Armstrong),22,1923,0.0501,68.8
0.494,1923,0.99,['Bessie Smith'],0.71,169960,0.0735,0,1yjck0Owf0HfhY5kWHiXIQ,0.0,5,0.0941,-12.526,1,Me and My Gin,22,1923,0.0488,90.917
0.44,1923,0.996,['Bessie Smith'],0.6829999999999999,176067,0.0534,0,5lpBC66XQzpVDJuknDUuZd,0.000335,0,0.141,-16.704,1,Baby Won't You Please Come Home,22,1923,0.0356,79.488
0.483,1923,0.992,['Bessie Smith'],0.5870000000000001,205053,0.175,0,0rUf1j43orpfi6f4LbVo8D,0.00031800000000000003,2,0.073,-9.935,1,Careless Love,22,1923,0.0384,98.523
0.258,1923,0.991,"['Bessie Smith', 'Louis Armstrong']",0.355,189600,0.114,0,50zXyjVdFb3xAr3hnyYYn1,0.00686,10,0.108,-15.968,1,St. Louis Blues,22,1923,0.0588,69.902
0.902,1923,0.994,"[""King Oliver's Creole Jazz Band""]",0.708,194533,0.361,0,1xEEYhWxT4WhDQdxfPCT8D,0.883,0,0.103,-11.764,0,Snake Rag,20,1923,0.0441,105.695
0.412,1923,0.993,['Bessie Smith'],0.516,198053,0.146,0,2gyqc4p3WoxKsc6zaXF4hM,0.0223,2,0.172,-8.985,1,Backwater Blues,20,1923,0.0454,71.14399999999998
0.556,1923,0.996,['Bessie Smith'],0.491,205440,0.0583,0,6ktCV1ZtqlnXQeRFQvcXON,0.376,0,0.13699999999999998,-17.785,1,Down Hearted Blues,18,1923,0.0431,166.27
0.5579999999999999,1923,0.971,['Bessie Smith'],0.691,208827,0.198,0,6N1wS1e5bMOubmVtkDLNrt,0.008879999999999999,7,0.154,-11.164,0,Gimme a Pigfoot and a Bottle of Beer,17,1923,0.0784,103.901
0.5539999999999999,1923,0.996,"[""King Oliver's Creole Jazz Band""]",0.546,170827,0.189,0,3rauXVLOOM5BlxWqUcDpkg,0.908,0,0.339,-15.984000000000002,1,Chimes Blues,13,1923,0.0581,80.318
0.411,1923,0.985,['Louis Armstrong'],0.544,195000,0.181,0,3U6L5KW48YOsksN9Qvlydl,0.0256,5,0.401,-11.729,1,I've Got The World On A String,12,1923,0.0387,129.803
0.443,1923,0.995,"['Bessie Smith', 'Louis Armstrong']",0.415,180533,0.0795,0,7GRsQLXMzDHYb8zZAnMCDK,3.73e-05,0,0.426,-19.172,1,Sobbin' Hearted Blues,13,1923,0.0908,74.683
0.484,1923,0.989,['Louis Armstrong & His Hot Five'],0.586,168533,0.113,0,08XPnovoMlLsFB3LDGq0rX,0.276,10,0.181,-12.211,1,Muggles,13,1923,0.0607,85.235
0.49,1923,0.96,['Louis Armstrong'],0.5710000000000001,182707,0.269,0,5WlMyDvyQedom0kQ3MCTow,0.0129,4,0.121,-11.728,0,Lazy River,13,1923,0.067,101.845
0.411,1923,0.996,['Bessie Smith'],0.417,201267,0.0498,0,0F5F4GWA0Tz1ebZlLar2wG,0.123,5,0.16899999999999998,-13.523,1,Work House Blues,11,1923,0.0344,78.663
0.319,1923,0.995,"[""Clarence Williams' Blue Five""]",0.52,197493,0.153,0,1UdqHVRFYMZKU2Q7xkLtYc,0.131,0,0.353,-14.042,1,Pickin' On Your Baby,11,1923,0.044,102.937
